# layer,row,col,filter,float_value,q1.6_int,q1.6_hex
layer_2_output,0,0,3,0.043490,3,0x03
layer_2_output,0,0,4,0.000000,0,0x00
layer_2_output,0,0,5,0.009816,1,0x01
layer_2_output,0,0,6,0.041833,3,0x03
layer_2_output,0,0,7,0.000000,0,0x00
layer_2_output,0,0,8,0.016806,1,0x01
layer_2_output,0,0,9,0.031338,2,0x02
layer_2_output,0,0,10,0.032612,2,0x02
layer_2_output,0,0,11,0.127949,8,0x08
layer_2_output,0,0,12,0.000000,0,0x00
layer_2_output,0,0,13,0.000000,0,0x00
layer_2_output,0,0,14,0.003474,0,0x00
layer_2_output,0,0,15,0.000000,0,0x00
layer_2_output,0,1,0,0.161883,10,0x0A
layer_2_output,0,1,1,0.061617,4,0x04
layer_2_output,0,1,2,0.000000,0,0x00
layer_2_output,0,1,3,0.055495,4,0x04
layer_2_output,0,1,4,0.000000,0,0x00
layer_2_output,0,1,5,0.014501,1,0x01
layer_2_output,0,1,6,0.052888,3,0x03
layer_2_output,0,1,7,0.006580,0,0x00
layer_2_output,0,1,8,0.019510,1,0x01
layer_2_output,0,1,9,0.036867,2,0x02
layer_2_output,0,1,10,0.045105,3,0x03
layer_2_output,0,1,11,0.132095,8,0x08
layer_2_output,0,1,12,0.000000,0,0x00
layer_2_output,0,1,13,0.000000,0,0x00
layer_2_output,0,1,14,0.000000,0,0x00
layer_2_output,0,1,15,0.011797,1,0x01
layer_2_output,0,2,0,0.150349,10,0x0A
layer_2_output,0,2,1,0.071549,5,0x05
layer_2_output,0,2,2,0.000000,0,0x00
layer_2_output,0,2,3,0.067500,4,0x04
layer_2_output,0,2,4,0.000000,0,0x00
layer_2_output,0,2,5,0.019187,1,0x01
layer_2_output,0,2,6,0.063944,4,0x04
layer_2_output,0,2,7,0.022292,1,0x01
layer_2_output,0,2,8,0.022213,1,0x01
layer_2_output,0,2,9,0.042396,3,0x03
layer_2_output,0,2,10,0.057598,4,0x04
layer_2_output,0,2,11,0.136242,9,0x09
layer_2_output,0,2,12,0.000000,0,0x00
layer_2_output,0,2,13,0.001628,0,0x00
layer_2_output,0,2,14,0.000000,0,0x00
layer_2_output,0,2,15,0.025681,2,0x02
layer_2_output,0,3,0,0.138814,9,0x09
layer_2_output,0,3,1,0.081482,5,0x05
layer_2_output,0,3,2,0.000000,0,0x00
layer_2_output,0,3,3,0.079505,5,0x05
layer_2_output,0,3,4,0.000000,0,0x00
layer_2_output,0,3,5,0.023872,2,0x02
layer_2_output,0,3,6,0.074999,5,0x05
layer_2_output,0,3,7,0.038004,2,0x02
layer_2_output,0,3,8,0.024917,2,0x02
layer_2_output,0,3,9,0.047926,3,0x03
layer_2_output,0,3,10,0.070091,4,0x04
layer_2_output,0,3,11,0.140388,9,0x09
layer_2_output,0,3,12,0.000000,0,0x00
layer_2_output,0,3,13,0.003816,0,0x00
layer_2_output,0,3,14,0.000000,0,0x00
layer_2_output,0,3,15,0.039565,3,0x03
layer_2_output,0,4,0,0.127289,8,0x08
layer_2_output,0,4,1,0.091410,6,0x06
layer_2_output,0,4,2,0.000000,0,0x00
layer_2_output,0,4,3,0.091508,6,0x06
layer_2_output,0,4,4,0.000000,0,0x00
layer_2_output,0,4,5,0.028559,2,0x02
layer_2_output,0,4,6,0.086056,6,0x06
layer_2_output,0,4,7,0.053713,3,0x03
layer_2_output,0,4,8,0.027623,2,0x02
layer_2_output,0,4,9,0.053453,3,0x03
layer_2_output,0,4,10,0.082585,5,0x05
layer_2_output,0,4,11,0.144536,9,0x09
layer_2_output,0,4,12,0.000000,0,0x00
layer_2_output,0,4,13,0.006002,0,0x00
layer_2_output,0,4,14,0.000000,0,0x00
layer_2_output,0,4,15,0.053438,3,0x03
layer_2_output,0,5,0,0.115939,7,0x07
layer_2_output,0,5,1,0.101248,6,0x06
layer_2_output,0,5,2,0.000000,0,0x00
layer_2_output,0,5,3,0.103473,7,0x07
layer_2_output,0,5,4,0.000000,0,0x00
layer_2_output,0,5,5,0.033285,2,0x02
layer_2_output,0,5,6,0.097146,6,0x06
layer_2_output,0,5,7,0.069366,4,0x04
layer_2_output,0,5,8,0.030370,2,0x02
layer_2_output,0,5,9,0.058969,4,0x04
layer_2_output,0,5,10,0.095096,6,0x06
layer_2_output,0,5,11,0.148713,10,0x0A
layer_2_output,0,5,12,0.000000,0,0x00
layer_2_output,0,5,13,0.008135,1,0x01
layer_2_output,0,5,14,0.000000,0,0x00
layer_2_output,0,5,15,0.067141,4,0x04
layer_2_output,0,6,0,0.104896,7,0x07
layer_2_output,0,6,1,0.110878,7,0x07
layer_2_output,0,6,2,0.001678,0,0x00
layer_2_output,0,6,3,0.115489,7,0x07
layer_2_output,0,6,4,0.000000,0,0x00
layer_2_output,0,6,5,0.038363,2,0x02
layer_2_output,0,6,6,0.108448,7,0x07
layer_2_output,0,6,7,0.085096,5,0x05
layer_2_output,0,6,8,0.033473,2,0x02
layer_2_output,0,6,9,0.064732,4,0x04
layer_2_output,0,6,10,0.107642,7,0x07
layer_2_output,0,6,11,0.153029,10,0x0A
layer_2_output,0,6,12,0.000000,0,0x00
layer_2_output,0,6,13,0.010123,1,0x01
layer_2_output,0,6,14,0.000000,0,0x00
layer_2_output,0,6,15,0.080830,5,0x05
layer_2_output,0,7,0,0.094014,6,0x06
layer_2_output,0,7,1,0.120728,8,0x08
layer_2_output,0,7,2,0.004140,0,0x00
layer_2_output,0,7,3,0.127519,8,0x08
layer_2_output,0,7,4,0.000000,0,0x00
layer_2_output,0,7,5,0.043529,3,0x03
layer_2_output,0,7,6,0.119820,8,0x08
layer_2_output,0,7,7,0.100647,6,0x06
layer_2_output,0,7,8,0.036724,2,0x02
layer_2_output,0,7,9,0.070618,5,0x05
layer_2_output,0,7,10,0.120253,8,0x08
layer_2_output,0,7,11,0.157471,10,0x0A
layer_2_output,0,7,12,0.000000,0,0x00
layer_2_output,0,7,13,0.012558,1,0x01
layer_2_output,0,7,14,0.000000,0,0x00
layer_2_output,0,7,15,0.094560,6,0x06
layer_2_output,0,8,0,0.083127,5,0x05
layer_2_output,0,8,1,0.130698,8,0x08
layer_2_output,0,8,2,0.006525,0,0x00
layer_2_output,0,8,3,0.139829,9,0x09
layer_2_output,0,8,4,0.000000,0,0x00
layer_2_output,0,8,5,0.048800,3,0x03
layer_2_output,0,8,6,0.131264,8,0x08
layer_2_output,0,8,7,0.115987,7,0x07
layer_2_output,0,8,8,0.040257,3,0x03
layer_2_output,0,8,9,0.076383,5,0x05
layer_2_output,0,8,10,0.132988,9,0x09
layer_2_output,0,8,11,0.162129,10,0x0A
layer_2_output,0,8,12,0.000000,0,0x00
layer_2_output,0,8,13,0.015431,1,0x01
layer_2_output,0,8,14,0.000000,0,0x00
layer_2_output,0,8,15,0.107992,7,0x07
layer_2_output,0,9,0,0.072487,5,0x05
layer_2_output,0,9,1,0.140625,9,0x09
layer_2_output,0,9,2,0.008882,1,0x01
layer_2_output,0,9,3,0.152114,10,0x0A
layer_2_output,0,9,4,0.000000,0,0x00
layer_2_output,0,9,5,0.054113,3,0x03
layer_2_output,0,9,6,0.142771,9,0x09
layer_2_output,0,9,7,0.131208,8,0x08
layer_2_output,0,9,8,0.043826,3,0x03
layer_2_output,0,9,9,0.082047,5,0x05
layer_2_output,0,9,10,0.145633,9,0x09
layer_2_output,0,9,11,0.166937,11,0x0B
layer_2_output,0,9,12,0.000000,0,0x00
layer_2_output,0,9,13,0.018380,1,0x01
layer_2_output,0,9,14,0.000000,0,0x00
layer_2_output,0,9,15,0.121208,8,0x08
layer_2_output,0,10,0,0.061847,4,0x04
layer_2_output,0,10,1,0.150552,10,0x0A
layer_2_output,0,10,2,0.011239,1,0x01
layer_2_output,0,10,3,0.164400,11,0x0B
layer_2_output,0,10,4,0.000000,0,0x00
layer_2_output,0,10,5,0.059427,4,0x04
layer_2_output,0,10,6,0.154279,10,0x0A
layer_2_output,0,10,7,0.146429,9,0x09
layer_2_output,0,10,8,0.047396,3,0x03
layer_2_output,0,10,9,0.087710,6,0x06
layer_2_output,0,10,10,0.158278,10,0x0A
layer_2_output,0,10,11,0.171746,11,0x0B
layer_2_output,0,10,12,0.000000,0,0x00
layer_2_output,0,10,13,0.021329,1,0x01
layer_2_output,0,10,14,0.000000,0,0x00
layer_2_output,0,10,15,0.134425,9,0x09
layer_2_output,1,0,0,0.161883,10,0x0A
layer_2_output,1,0,1,0.061617,4,0x04
layer_2_output,1,0,2,0.000000,0,0x00
layer_2_output,1,0,3,0.055495,4,0x04
layer_2_output,1,0,4,0.000000,0,0x00
layer_2_output,1,0,5,0.014501,1,0x01
layer_2_output,1,0,6,0.052888,3,0x03
layer_2_output,1,0,7,0.006580,0,0x00
layer_2_output,1,0,8,0.019510,1,0x01
layer_2_output,1,0,9,0.036867,2,0x02
layer_2_output,1,0,10,0.045105,3,0x03
layer_2_output,1,0,11,0.132095,8,0x08
layer_2_output,1,0,12,0.000000,0,0x00
layer_2_output,1,0,13,0.000000,0,0x00
layer_2_output,1,0,14,0.000000,0,0x00
layer_2_output,1,0,15,0.011797,1,0x01
layer_2_output,1,1,0,0.150349,10,0x0A
layer_2_output,1,1,1,0.071549,5,0x05
layer_2_output,1,1,2,0.000000,0,0x00
layer_2_output,1,1,3,0.067500,4,0x04
layer_2_output,1,1,4,0.000000,0,0x00
layer_2_output,1,1,5,0.019187,1,0x01
layer_2_output,1,1,6,0.063944,4,0x04
layer_2_output,1,1,7,0.022292,1,0x01
layer_2_output,1,1,8,0.022213,1,0x01
layer_2_output,1,1,9,0.042396,3,0x03
layer_2_output,1,1,10,0.057598,4,0x04
layer_2_output,1,1,11,0.136242,9,0x09
layer_2_output,1,1,12,0.000000,0,0x00
layer_2_output,1,1,13,0.001628,0,0x00
layer_2_output,1,1,14,0.000000,0,0x00
layer_2_output,1,1,15,0.025681,2,0x02
layer_2_output,1,2,0,0.138814,9,0x09
layer_2_output,1,2,1,0.081482,5,0x05
layer_2_output,1,2,2,0.000000,0,0x00
layer_2_output,1,2,3,0.079505,5,0x05
layer_2_output,1,2,4,0.000000,0,0x00
layer_2_output,1,2,5,0.023872,2,0x02
layer_2_output,1,2,6,0.074999,5,0x05
layer_2_output,1,2,7,0.038004,2,0x02
layer_2_output,1,2,8,0.024917,2,0x02
layer_2_output,1,2,9,0.047926,3,0x03
layer_2_output,1,2,10,0.070091,4,0x04
layer_2_output,1,2,11,0.140388,9,0x09
layer_2_output,1,2,12,0.000000,0,0x00
layer_2_output,1,2,13,0.003816,0,0x00
layer_2_output,1,2,14,0.000000,0,0x00
layer_2_output,1,2,15,0.039565,3,0x03
layer_2_output,1,3,0,0.127289,8,0x08
layer_2_output,1,3,1,0.091410,6,0x06
layer_2_output,1,3,2,0.000000,0,0x00
layer_2_output,1,3,3,0.091508,6,0x06
layer_2_output,1,3,4,0.000000,0,0x00
layer_2_output,1,3,5,0.028559,2,0x02
layer_2_output,1,3,6,0.086056,6,0x06
layer_2_output,1,3,7,0.053713,3,0x03
layer_2_output,1,3,8,0.027623,2,0x02
layer_2_output,1,3,9,0.053453,3,0x03
layer_2_output,1,3,10,0.082585,5,0x05
layer_2_output,1,3,11,0.144536,9,0x09
layer_2_output,1,3,12,0.000000,0,0x00
layer_2_output,1,3,13,0.006002,0,0x00
layer_2_output,1,3,14,0.000000,0,0x00
layer_2_output,1,3,15,0.053438,3,0x03
layer_2_output,1,4,0,0.115939,7,0x07
layer_2_output,1,4,1,0.101248,6,0x06
layer_2_output,1,4,2,0.000000,0,0x00
layer_2_output,1,4,3,0.103473,7,0x07
layer_2_output,1,4,4,0.000000,0,0x00
layer_2_output,1,4,5,0.033285,2,0x02
layer_2_output,1,4,6,0.097146,6,0x06
layer_2_output,1,4,7,0.069366,4,0x04
layer_2_output,1,4,8,0.030370,2,0x02
layer_2_output,1,4,9,0.058969,4,0x04
layer_2_output,1,4,10,0.095096,6,0x06
layer_2_output,1,4,11,0.148713,10,0x0A
layer_2_output,1,4,12,0.000000,0,0x00
layer_2_output,1,4,13,0.008135,1,0x01
layer_2_output,1,4,14,0.000000,0,0x00
layer_2_output,1,4,15,0.067141,4,0x04
layer_2_output,1,5,0,0.104896,7,0x07
layer_2_output,1,5,1,0.110878,7,0x07
layer_2_output,1,5,2,0.001678,0,0x00
layer_2_output,1,5,3,0.115489,7,0x07
layer_2_output,1,5,4,0.000000,0,0x00
layer_2_output,1,5,5,0.038363,2,0x02
layer_2_output,1,5,6,0.108448,7,0x07
layer_2_output,1,5,7,0.085096,5,0x05
layer_2_output,1,5,8,0.033473,2,0x02
layer_2_output,1,5,9,0.064732,4,0x04
layer_2_output,1,5,10,0.107642,7,0x07
layer_2_output,1,5,11,0.153029,10,0x0A
layer_2_output,1,5,12,0.000000,0,0x00
layer_2_output,1,5,13,0.010123,1,0x01
layer_2_output,1,5,14,0.000000,0,0x00
layer_2_output,1,5,15,0.080830,5,0x05
layer_2_output,1,6,0,0.094014,6,0x06
layer_2_output,1,6,1,0.120728,8,0x08
layer_2_output,1,6,2,0.004140,0,0x00
layer_2_output,1,6,3,0.127519,8,0x08
layer_2_output,1,6,4,0.000000,0,0x00
layer_2_output,1,6,5,0.043529,3,0x03
layer_2_output,1,6,6,0.119820,8,0x08
layer_2_output,1,6,7,0.100647,6,0x06
layer_2_output,1,6,8,0.036724,2,0x02
layer_2_output,1,6,9,0.070618,5,0x05
layer_2_output,1,6,10,0.120253,8,0x08
layer_2_output,1,6,11,0.157471,10,0x0A
layer_2_output,1,6,12,0.000000,0,0x00
layer_2_output,1,6,13,0.012558,1,0x01
layer_2_output,1,6,14,0.000000,0,0x00
layer_2_output,1,6,15,0.094560,6,0x06
layer_2_output,1,7,0,0.083127,5,0x05
layer_2_output,1,7,1,0.130698,8,0x08
layer_2_output,1,7,2,0.006525,0,0x00
layer_2_output,1,7,3,0.139829,9,0x09
layer_2_output,1,7,4,0.000000,0,0x00
layer_2_output,1,7,5,0.048800,3,0x03
layer_2_output,1,7,6,0.131264,8,0x08
layer_2_output,1,7,7,0.115987,7,0x07
layer_2_output,1,7,8,0.040257,3,0x03
layer_2_output,1,7,9,0.076383,5,0x05
layer_2_output,1,7,10,0.132988,9,0x09
layer_2_output,1,7,11,0.162129,10,0x0A
layer_2_output,1,7,12,0.000000,0,0x00
layer_2_output,1,7,13,0.015431,1,0x01
layer_2_output,1,7,14,0.000000,0,0x00
layer_2_output,1,7,15,0.107992,7,0x07
layer_2_output,1,8,0,0.072487,5,0x05
layer_2_output,1,8,1,0.140625,9,0x09
layer_2_output,1,8,2,0.008882,1,0x01
layer_2_output,1,8,3,0.152114,10,0x0A
layer_2_output,1,8,4,0.000000,0,0x00
layer_2_output,1,8,5,0.054113,3,0x03
layer_2_output,1,8,6,0.142771,9,0x09
layer_2_output,1,8,7,0.131208,8,0x08
layer_2_output,1,8,8,0.043826,3,0x03
layer_2_output,1,8,9,0.082047,5,0x05
layer_2_output,1,8,10,0.145633,9,0x09
layer_2_output,1,8,11,0.166937,11,0x0B
layer_2_output,1,8,12,0.000000,0,0x00
layer_2_output,1,8,13,0.018380,1,0x01
layer_2_output,1,8,14,0.000000,0,0x00
layer_2_output,1,8,15,0.121208,8,0x08
layer_2_output,1,9,0,0.061847,4,0x04
layer_2_output,1,9,1,0.150552,10,0x0A
layer_2_output,1,9,2,0.011239,1,0x01
layer_2_output,1,9,3,0.164400,11,0x0B
layer_2_output,1,9,4,0.000000,0,0x00
layer_2_output,1,9,5,0.059427,4,0x04
layer_2_output,1,9,6,0.154279,10,0x0A
layer_2_output,1,9,7,0.146429,9,0x09
layer_2_output,1,9,8,0.047396,3,0x03
layer_2_output,1,9,9,0.087710,6,0x06
layer_2_output,1,9,10,0.158278,10,0x0A
layer_2_output,1,9,11,0.171746,11,0x0B
layer_2_output,1,9,12,0.000000,0,0x00
layer_2_output,1,9,13,0.021329,1,0x01
layer_2_output,1,9,14,0.000000,0,0x00
layer_2_output,1,9,15,0.134425,9,0x09
layer_2_output,1,10,0,0.051207,3,0x03
layer_2_output,1,10,1,0.160480,10,0x0A
layer_2_output,1,10,2,0.013596,1,0x01
layer_2_output,1,10,3,0.176685,11,0x0B
layer_2_output,1,10,4,0.000000,0,0x00
layer_2_output,1,10,5,0.064740,4,0x04
layer_2_output,1,10,6,0.165787,11,0x0B
layer_2_output,1,10,7,0.161650,10,0x0A
layer_2_output,1,10,8,0.050965,3,0x03
layer_2_output,1,10,9,0.093374,6,0x06
layer_2_output,1,10,10,0.170923,11,0x0B
layer_2_output,1,10,11,0.176555,11,0x0B
layer_2_output,1,10,12,0.000000,0,0x00
layer_2_output,1,10,13,0.024278,2,0x02
layer_2_output,1,10,14,0.000000,0,0x00
layer_2_output,1,10,15,0.147641,9,0x09
layer_2_output,2,0,0,0.150349,10,0x0A
layer_2_output,2,0,1,0.071549,5,0x05
layer_2_output,2,0,2,0.000000,0,0x00
layer_2_output,2,0,3,0.067500,4,0x04
layer_2_output,2,0,4,0.000000,0,0x00
layer_2_output,2,0,5,0.019187,1,0x01
layer_2_output,2,0,6,0.063944,4,0x04
layer_2_output,2,0,7,0.022292,1,0x01
layer_2_output,2,0,8,0.022213,1,0x01
layer_2_output,2,0,9,0.042396,3,0x03
layer_2_output,2,0,10,0.057598,4,0x04
layer_2_output,2,0,11,0.136242,9,0x09
layer_2_output,2,0,12,0.000000,0,0x00
layer_2_output,2,0,13,0.001628,0,0x00
layer_2_output,2,0,14,0.000000,0,0x00
layer_2_output,2,0,15,0.025681,2,0x02
layer_2_output,2,1,0,0.138814,9,0x09
layer_2_output,2,1,1,0.081482,5,0x05
layer_2_output,2,1,2,0.000000,0,0x00
layer_2_output,2,1,3,0.079505,5,0x05
layer_2_output,2,1,4,0.000000,0,0x00
layer_2_output,2,1,5,0.023872,2,0x02
layer_2_output,2,1,6,0.074999,5,0x05
layer_2_output,2,1,7,0.038004,2,0x02
layer_2_output,2,1,8,0.024917,2,0x02
layer_2_output,2,1,9,0.047926,3,0x03
layer_2_output,2,1,10,0.070091,4,0x04
layer_2_output,2,1,11,0.140388,9,0x09
layer_2_output,2,1,12,0.000000,0,0x00
layer_2_output,2,1,13,0.003816,0,0x00
layer_2_output,2,1,14,0.000000,0,0x00
layer_2_output,2,1,15,0.039565,3,0x03
layer_2_output,2,2,0,0.127289,8,0x08
layer_2_output,2,2,1,0.091410,6,0x06
layer_2_output,2,2,2,0.000000,0,0x00
layer_2_output,2,2,3,0.091508,6,0x06
layer_2_output,2,2,4,0.000000,0,0x00
layer_2_output,2,2,5,0.028559,2,0x02
layer_2_output,2,2,6,0.086056,6,0x06
layer_2_output,2,2,7,0.053713,3,0x03
layer_2_output,2,2,8,0.027623,2,0x02
layer_2_output,2,2,9,0.053453,3,0x03
layer_2_output,2,2,10,0.082585,5,0x05
layer_2_output,2,2,11,0.144536,9,0x09
layer_2_output,2,2,12,0.000000,0,0x00
layer_2_output,2,2,13,0.006002,0,0x00
layer_2_output,2,2,14,0.000000,0,0x00
layer_2_output,2,2,15,0.053438,3,0x03
layer_2_output,2,3,0,0.115939,7,0x07
layer_2_output,2,3,1,0.101248,6,0x06
layer_2_output,2,3,2,0.000000,0,0x00
layer_2_output,2,3,3,0.103473,7,0x07
layer_2_output,2,3,4,0.000000,0,0x00
layer_2_output,2,3,5,0.033285,2,0x02
layer_2_output,2,3,6,0.097146,6,0x06
layer_2_output,2,3,7,0.069366,4,0x04
layer_2_output,2,3,8,0.030370,2,0x02
layer_2_output,2,3,9,0.058969,4,0x04
layer_2_output,2,3,10,0.095096,6,0x06
layer_2_output,2,3,11,0.148713,10,0x0A
layer_2_output,2,3,12,0.000000,0,0x00
layer_2_output,2,3,13,0.008135,1,0x01
layer_2_output,2,3,14,0.000000,0,0x00
layer_2_output,2,3,15,0.067141,4,0x04
layer_2_output,2,4,0,0.104896,7,0x07
layer_2_output,2,4,1,0.110878,7,0x07
layer_2_output,2,4,2,0.001678,0,0x00
layer_2_output,2,4,3,0.115489,7,0x07
layer_2_output,2,4,4,0.000000,0,0x00
layer_2_output,2,4,5,0.038363,2,0x02
layer_2_output,2,4,6,0.108448,7,0x07
layer_2_output,2,4,7,0.085096,5,0x05
layer_2_output,2,4,8,0.033473,2,0x02
layer_2_output,2,4,9,0.064732,4,0x04
layer_2_output,2,4,10,0.107642,7,0x07
layer_2_output,2,4,11,0.153029,10,0x0A
layer_2_output,2,4,12,0.000000,0,0x00
layer_2_output,2,4,13,0.010123,1,0x01
layer_2_output,2,4,14,0.000000,0,0x00
layer_2_output,2,4,15,0.080830,5,0x05
layer_2_output,2,5,0,0.094014,6,0x06
layer_2_output,2,5,1,0.120728,8,0x08
layer_2_output,2,5,2,0.004140,0,0x00
layer_2_output,2,5,3,0.127519,8,0x08
layer_2_output,2,5,4,0.000000,0,0x00
layer_2_output,2,5,5,0.043529,3,0x03
layer_2_output,2,5,6,0.119820,8,0x08
layer_2_output,2,5,7,0.100647,6,0x06
layer_2_output,2,5,8,0.036724,2,0x02
layer_2_output,2,5,9,0.070618,5,0x05
layer_2_output,2,5,10,0.120253,8,0x08
layer_2_output,2,5,11,0.157471,10,0x0A
layer_2_output,2,5,12,0.000000,0,0x00
layer_2_output,2,5,13,0.012558,1,0x01
layer_2_output,2,5,14,0.000000,0,0x00
layer_2_output,2,5,15,0.094560,6,0x06
layer_2_output,2,6,0,0.083127,5,0x05
layer_2_output,2,6,1,0.130698,8,0x08
layer_2_output,2,6,2,0.006525,0,0x00
layer_2_output,2,6,3,0.139829,9,0x09
layer_2_output,2,6,4,0.000000,0,0x00
layer_2_output,2,6,5,0.048800,3,0x03
layer_2_output,2,6,6,0.131264,8,0x08
layer_2_output,2,6,7,0.115987,7,0x07
layer_2_output,2,6,8,0.040257,3,0x03
layer_2_output,2,6,9,0.076383,5,0x05
layer_2_output,2,6,10,0.132988,9,0x09
layer_2_output,2,6,11,0.162129,10,0x0A
layer_2_output,2,6,12,0.000000,0,0x00
layer_2_output,2,6,13,0.015431,1,0x01
layer_2_output,2,6,14,0.000000,0,0x00
layer_2_output,2,6,15,0.107992,7,0x07
layer_2_output,2,7,0,0.072487,5,0x05
layer_2_output,2,7,1,0.140625,9,0x09
layer_2_output,2,7,2,0.008882,1,0x01
layer_2_output,2,7,3,0.152114,10,0x0A
layer_2_output,2,7,4,0.000000,0,0x00
layer_2_output,2,7,5,0.054113,3,0x03
layer_2_output,2,7,6,0.142771,9,0x09
layer_2_output,2,7,7,0.131208,8,0x08
layer_2_output,2,7,8,0.043826,3,0x03
layer_2_output,2,7,9,0.082047,5,0x05
layer_2_output,2,7,10,0.145633,9,0x09
layer_2_output,2,7,11,0.166937,11,0x0B
layer_2_output,2,7,12,0.000000,0,0x00
layer_2_output,2,7,13,0.018380,1,0x01
layer_2_output,2,7,14,0.000000,0,0x00
layer_2_output,2,7,15,0.121208,8,0x08
layer_2_output,2,8,0,0.061847,4,0x04
layer_2_output,2,8,1,0.150552,10,0x0A
layer_2_output,2,8,2,0.011239,1,0x01
layer_2_output,2,8,3,0.164400,11,0x0B
layer_2_output,2,8,4,0.000000,0,0x00
layer_2_output,2,8,5,0.059427,4,0x04
layer_2_output,2,8,6,0.154279,10,0x0A
layer_2_output,2,8,7,0.146429,9,0x09
layer_2_output,2,8,8,0.047396,3,0x03
layer_2_output,2,8,9,0.087710,6,0x06
layer_2_output,2,8,10,0.158278,10,0x0A
layer_2_output,2,8,11,0.171746,11,0x0B
layer_2_output,2,8,12,0.000000,0,0x00
layer_2_output,2,8,13,0.021329,1,0x01
layer_2_output,2,8,14,0.000000,0,0x00
layer_2_output,2,8,15,0.134425,9,0x09
layer_2_output,2,9,0,0.051207,3,0x03
layer_2_output,2,9,1,0.160480,10,0x0A
layer_2_output,2,9,2,0.013596,1,0x01
layer_2_output,2,9,3,0.176685,11,0x0B
layer_2_output,2,9,4,0.000000,0,0x00
layer_2_output,2,9,5,0.064740,4,0x04
layer_2_output,2,9,6,0.165787,11,0x0B
layer_2_output,2,9,7,0.161650,10,0x0A
layer_2_output,2,9,8,0.050965,3,0x03
layer_2_output,2,9,9,0.093374,6,0x06
layer_2_output,2,9,10,0.170923,11,0x0B
layer_2_output,2,9,11,0.176555,11,0x0B
layer_2_output,2,9,12,0.000000,0,0x00
layer_2_output,2,9,13,0.024278,2,0x02
layer_2_output,2,9,14,0.000000,0,0x00
layer_2_output,2,9,15,0.147641,9,0x09
layer_2_output,2,10,0,0.040567,3,0x03
layer_2_output,2,10,1,0.170407,11,0x0B
layer_2_output,2,10,2,0.015953,1,0x01
layer_2_output,2,10,3,0.188970,12,0x0C
layer_2_output,2,10,4,0.000000,0,0x00
layer_2_output,2,10,5,0.070054,4,0x04
layer_2_output,2,10,6,0.177294,11,0x0B
layer_2_output,2,10,7,0.176871,11,0x0B
layer_2_output,2,10,8,0.054535,3,0x03
layer_2_output,2,10,9,0.099038,6,0x06
layer_2_output,2,10,10,0.183568,12,0x0C
layer_2_output,2,10,11,0.181363,12,0x0C
layer_2_output,2,10,12,0.000000,0,0x00
layer_2_output,2,10,13,0.027227,2,0x02
layer_2_output,2,10,14,0.000000,0,0x00
layer_2_output,2,10,15,0.160857,10,0x0A
layer_2_output,3,0,0,0.138814,9,0x09
layer_2_output,3,0,1,0.081482,5,0x05
layer_2_output,3,0,2,0.000000,0,0x00
layer_2_output,3,0,3,0.079505,5,0x05
layer_2_output,3,0,4,0.000000,0,0x00
layer_2_output,3,0,5,0.023872,2,0x02
layer_2_output,3,0,6,0.074999,5,0x05
layer_2_output,3,0,7,0.038004,2,0x02
layer_2_output,3,0,8,0.024917,2,0x02
layer_2_output,3,0,9,0.047926,3,0x03
layer_2_output,3,0,10,0.070091,4,0x04
layer_2_output,3,0,11,0.140388,9,0x09
layer_2_output,3,0,12,0.000000,0,0x00
layer_2_output,3,0,13,0.003816,0,0x00
layer_2_output,3,0,14,0.000000,0,0x00
layer_2_output,3,0,15,0.039565,3,0x03
layer_2_output,3,1,0,0.127289,8,0x08
layer_2_output,3,1,1,0.091410,6,0x06
layer_2_output,3,1,2,0.000000,0,0x00
layer_2_output,3,1,3,0.091508,6,0x06
layer_2_output,3,1,4,0.000000,0,0x00
layer_2_output,3,1,5,0.028559,2,0x02
layer_2_output,3,1,6,0.086056,6,0x06
layer_2_output,3,1,7,0.053713,3,0x03
layer_2_output,3,1,8,0.027623,2,0x02
layer_2_output,3,1,9,0.053453,3,0x03
layer_2_output,3,1,10,0.082585,5,0x05
layer_2_output,3,1,11,0.144536,9,0x09
layer_2_output,3,1,12,0.000000,0,0x00
layer_2_output,3,1,13,0.006002,0,0x00
layer_2_output,3,1,14,0.000000,0,0x00
layer_2_output,3,1,15,0.053438,3,0x03
layer_2_output,3,2,0,0.115939,7,0x07
layer_2_output,3,2,1,0.101248,6,0x06
layer_2_output,3,2,2,0.000000,0,0x00
layer_2_output,3,2,3,0.103473,7,0x07
layer_2_output,3,2,4,0.000000,0,0x00
layer_2_output,3,2,5,0.033285,2,0x02
layer_2_output,3,2,6,0.097146,6,0x06
layer_2_output,3,2,7,0.069366,4,0x04
layer_2_output,3,2,8,0.030370,2,0x02
layer_2_output,3,2,9,0.058969,4,0x04
layer_2_output,3,2,10,0.095096,6,0x06
layer_2_output,3,2,11,0.148713,10,0x0A
layer_2_output,3,2,12,0.000000,0,0x00
layer_2_output,3,2,13,0.008135,1,0x01
layer_2_output,3,2,14,0.000000,0,0x00
layer_2_output,3,2,15,0.067141,4,0x04
layer_2_output,3,3,0,0.104896,7,0x07
layer_2_output,3,3,1,0.110878,7,0x07
layer_2_output,3,3,2,0.001678,0,0x00
layer_2_output,3,3,3,0.115489,7,0x07
layer_2_output,3,3,4,0.000000,0,0x00
layer_2_output,3,3,5,0.038363,2,0x02
